LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,STATUS
10000,31000,58240,DebtCon,Mgr,NA,NA,NA,NA,NA,NA,NA,good
15000,5627,64962,DebtCon,Sales,0,0,0,341.50208471,0,6,39.996710402,good
23300,89847,136259,DebtCon,ProfExe,NA,0,0,210.01611964,0,21,29.779942255999998,good
22900,18059,57109,DebtCon,Other,26,0,1,213.03628478,0,24,25.547010323,good
12100,18728,34443,DebtCon,Mgr,9,0,0,117.64828293,0,10,21.589836378,good
16000,85228,91519,HomeImp,Office,NA,0,0,162.77120092,0,26,43.583882525,good
20000,28440,91704,DebtCon,ProfExe,10,0,0,143.63743879,0,20,30.206893343,good
17500,90221,113564,DebtCon,Other,19,0,0,265.18462525,1,17,27.029438967,good
11300,16115,69113,DebtCon,ProfExe,22,0,2,403.51499966,0,12,22.168244524,good
15200,64028,95482,DebtCon,Office,2,0,0,174.16439552,0,24,24.861603531,good
10400,63626,79477,NA,Other,12,0,0,260.79726222,0,27,27.942866028,good
12800,42801,51123,HomeImp,Other,23,0,1,127.83966204,0,22,39.389594605,good
24800,144410,211936,HomeImp,ProfExe,3,0,0,195.07035954,1,28,38.926156879,good
5700,49514,58249,HomeImp,Office,21,0,0,212.53911509,0,21,21.258026878,good
24300,236390,262210,HomeImp,Self,6,0,0,243.07790007,2,50,36.906664969,good
11800,118053,125325,DebtCon,Self,5,0,0,181.17206513,0,18,33.200397325,good
6800,139578,154602,HomeImp,ProfExe,12,0,0,201.96083432,0,18,22.325828788,good
9300,54088,66961,DebtCon,Other,22,0,0,278.1604735,3,28,40.82354171,good
36400,118040,164592,DebtCon,Other,NA,0,0,250.00328319,2,13,34.322285071,good
87500,55938,86794,DebtCon,Other,15,0,0,223.88104,0,16,36.753652674,good
7000,29000,49000,DebtCon,Other,11,0,0,234.4,1,32,NA,good
10400,57816,82047,HomeImp,Other,3,0,1,176.65689456,0,12,30.674205288,good
8200,NA,38648,HomeImp,Other,NA,NA,NA,302.53018223,NA,10,30.445375631,good
13000,96172,112123,DebtCon,ProfExe,14,0,0,181.89180444,1,18,36.225571567,good
19800,51454,68073,HomeImp,Office,1,0,0,130.97479082,0,17,32.304944123,good
14100,49927,67761,DebtCon,Mgr,26,0,0,276.54991315,1,16,36.599391114,good
13300,44952,56394,DebtCon,Other,NA,0,0,74.435993325,0,14,41.060320697,good
6900,70717,87466,HomeImp,Other,2,0,0,112.58906066,0,15,41.428089899,good
41700,59889,109250,DebtCon,Mgr,16,0,0,187.13281076,0,22,36.968814443,good
21300,107012,159949,DebtCon,Mgr,15,0,0,166.08298277,0,26,33.355382668,good
22800,76733,105624,DebtCon,Mgr,1,NA,NA,225.32750789,5,23,40.691953683,good
9400,57105,67061,HomeImp,Other,6,0,0,129.50848379,0,34,35.734592764,good
30100,228006,285921,DebtCon,ProfExe,15,0,0,250.53988412,2,25,27.813291406,good
13000,53951,70095,HomeImp,Other,28,0,3,212.38692445,1,24,36.72874424,good
14200,83231,99400,HomeImp,ProfExe,6,0,0,130.16751478,1,26,27.172964706,good
10500,64331,65040,HomeImp,Other,4,0,0,66.541057817,1,20,42.332124341,good
23400,72262,94646,DebtCon,Other,2,0,0,105.99926564,1,29,31.8406351,good
7000,78284,98214,HomeImp,Other,0,0,1,171.83838617,0,31,36.247963031,good
31300,188655,298090,DebtCon,Other,28,0,0,153.0868546,0,22,40.296770712,good
15000,89165,106392,DebtCon,Sales,12,NA,2,166.08501799,0,17,35.033102504,good
10700,50210,64838,HomeImp,Other,9,0,0,95.039168276,2,34,40.396233444,good
21300,145324,179995,DebtCon,ProfExe,5,NA,NA,199.47673517,5,42,39.839640135,good
17500,153839,194027,DebtCon,Other,7,0,0,NA,1,15,29.113651196,good
19600,64000,90000,DebtCon,Mgr,9,0,0,195.8,2,19,NA,good
68700,197356,291242,DebtCon,Self,10,0,0,217.80164742,2,24,29.423058044,good
42500,104027,158425,DebtCon,Other,14,NA,0,224.60137563,3,31,42.68375126,good
21200,103264,148968,HomeImp,ProfExe,8,0,0,161.85911856,1,22,34.548541271,good
30500,138082,181157,DebtCon,ProfExe,2,1,0,219.24730717,1,19,40.874698522,good
39100,68135,108723,DebtCon,Mgr,15,0,1,193.6861891,0,22,38.578992713,good
12400,132894,198168,HomeImp,Office,0,0,1,355.1639113,0,16,40.540295366,good
27700,63962,101676,DebtCon,Other,15,0,1,138.5694126,0,30,37.384588482,good
9700,63488,74374,DebtCon,Office,5,0,0,106.58945227,2,15,26.896012771,good
8200,120837,176244,DebtCon,Other,8,0,0,196.72416054,0,20,34.745743152,good
23900,55284,92305,DebtCon,Other,7,0,0,241.08364933,1,19,37.479757124,good
16800,67049,89729,HomeImp,Other,NA,0,0,286.37512856,0,20,28.739128016,good
9000,50513,61190,DebtCon,Other,5,0,0,75.388551244,1,11,30.498005118,good
8800,135899,202788,DebtCon,ProfExe,1,0,0,53.767621524,1,23,35.932025066,good
8200,79751,125413,HomeImp,Other,7,NA,NA,NA,NA,NA,41.985557292,good
9700,8852,60599,HomeImp,Other,7,2,1,359.1044913,1,21,16.87198276,good
11400,52068,80643,HomeImp,Other,2,0,2,199.08772113,0,13,29.462134076,good
11700,42151,58947,HomeImp,Other,22,0,0,122.03036183,0,23,40.083144531,good
82200,16097,111287,HomeImp,NA,26,0,0,142.1199793,0,14,31.743472096,good
10200,54900,79000,DebtCon,Office,14,0,0,113.63333333,0,24,NA,good
18000,161413,196860,DebtCon,Other,7,0,0,NA,2,16,30.778166837,good
17300,91132,110440,DebtCon,ProfExe,10,0,0,147.55332445,2,19,36.427218736,good
24500,123319,159934,DebtCon,Mgr,2,0,0,300.62518954,0,25,37.786175201,good
20200,125647,166423,DebtCon,Office,1,NA,0,395.14876133,NA,51,36.132509986,good
26900,47882,78854,DebtCon,Other,11,0,0,132.34739209,0,19,41.130706684,good
16100,49244,65523,HomeImp,Office,2,0,0,110.21989337,0,17,31.001523706,good
16900,53252,89720,DebtCon,Office,29,0,0,204.58793388,0,22,33.016153118,good
27500,131269,211014,DebtCon,ProfExe,10,0,0,234.35128879,2,26,18.735147443,good
24300,55579,98320,DebtCon,ProfExe,1,0,0,187.02181081,0,26,33.473373585,good
17400,25844,83229,HomeImp,Other,NA,0,0,247.76164585,0,50,43.701331235,good
18300,68096,99051,DebtCon,Mgr,1,0,0,85.843161697,0,17,27.633516483,good
25200,69510,90781,DebtCon,ProfExe,6,0,1,143.83135388,4,25,35.326912601,good
12900,59191,72716,DebtCon,Other,2,0,0,175.17044098,1,17,35.558171284,good
15700,74587,93180,DebtCon,Mgr,19,0,0,263.15916331,10,24,35.404414526,good
24000,111488,163796,DebtCon,Mgr,15,0,0,185.80205049,0,25,32.22967397,good
20300,21281,90551,DebtCon,Other,22,0,0,219.08822376,2,41,37.15549756,good
11100,82849,113913,HomeImp,ProfExe,10,0,1,167.36102992,0,27,35.763333479,good
10700,48322,64383,DebtCon,Other,0,1,0,185.25673471,2,12,28.030801551,good
10100,87942,106000,DebtCon,Other,13,0,0,219.38527843,2,16,40.75164798,good
16400,47428,76483,DebtCon,ProfExe,4,0,0,232.31554471,3,31,33.106835776,good
37900,150044,202894,HomeImp,ProfExe,5,0,0,156.03392791,0,30,36.311407672,good
13200,70069,88303,DebtCon,Other,3,0,0,240.8560165,2,25,29.06412827,good
31700,55247,103246,DebtCon,Office,3,0,0,177.27692791,1,25,35.302774108,good
26600,78491,121598,DebtCon,Other,4,1,0,84.583010054,1,33,41.342343086,good
12100,46152,72773,DebtCon,Other,0,0,0,270.48998006,0,20,29.495115994,good
22900,65017,88066,DebtCon,Other,3,0,0,93.552927533,1,29,32.011079376,good
12800,91040,114331,DebtCon,Other,12,0,0,175.87735007,0,26,34.747185039,good
9800,55330,78154,HomeImp,Mgr,2,0,1,122.70553687,0,23,28.896101856,good
13600,87294,115183,HomeImp,ProfExe,11,0,2,185.33850577,0,28,35.549808739,good
15400,50402,65561,DebtCon,Mgr,25,0,0,282.62290524,0,16,38.097902468,good
14200,60570,74648,DebtCon,ProfExe,2,0,0,137.84110526,2,35,40.289761298,good
17100,59123,94247,DebtCon,Office,0,0,0,70.016360231,0,22,37.195085532,good
7700,14776,32287,NA,NA,NA,NA,NA,NA,NA,NA,34.880462318,good
43200,367917,466755,HomeImp,ProfExe,3,0,0,312.30633923,4,15,42.62357404,good
25100,23269,75668,DebtCon,Other,NA,2,1,73.317884984,2,25,28.165930143,good
12200,82904,125057,DebtCon,Office,8,0,0,131.6590526,1,21,37.273139992,good
24900,134427,169444,DebtCon,Other,7,1,0,202.44732613,0,19,35.349211904,good
26400,73679,98614,DebtCon,Office,10,0,0,151.62870365,0,20,38.159622791,good
47500,95847,152789,DebtCon,Other,16,0,0,230.06727728,8,18,38.959252878,good
5500,52897,65054,HomeImp,Office,20,0,0,189.29531847,0,19,20.654128896,good
8300,47000,78320,HomeImp,Other,18,0,0,195.83333333,1,17,NA,good
25300,60084,88898,DebtCon,Other,7,0,0,227.08692441,0,19,36.444430994,good
10100,32608,47377,HomeImp,Other,9,0,0,67.38706567,0,3,35.690193036,good
6800,136951,160306,HomeImp,ProfExe,11,0,0,219.7356734,1,18,20.885093499,good
28200,118728,160486,DebtCon,ProfExe,7,0,0,112.52081792,2,26,34.537342291,good
28400,112996,175817,DebtCon,Sales,17,0,0,303.28205506,1,31,36.289002598,good
13300,79512,92224,DebtCon,Other,9,0,0,159.20708757,4,22,38.94860467,good
20800,150507,126763,NA,ProfExe,4,0,0,102.42238785,2,33,31.990310996,good
21000,63405,86804,DebtCon,Office,5,NA,NA,156.87275074,NA,15,37.433784588,good
9800,80267,209931,HomeImp,Self,14,0,0,0.5071145295,NA,8,19.969628699,good
9800,79767,93525,DebtCon,Other,0,4,0,NA,0,4,31.290118994,good
25000,72077,104294,DebtCon,Mgr,1,NA,NA,232.05112346,4,24,40.645479766,good
12000,72786,84595,DebtCon,Office,4,2,2,198.76932508,3,30,38.090209026,good
15700,NA,54557,DebtCon,Office,2,0,0,93.044539516,2,8,41.25598551,good
22100,57018,80673,DebtCon,Other,12,0,0,108.74925607,1,10,7.3901430597,good
70800,192044,292380,DebtCon,Self,10,0,0,221.60848575,2,25,30.37854757,good
28000,58002,86427,DebtCon,Other,9,0,1,129.57535197,2,29,39.362693216,good
15300,81500,102000,HomeImp,ProfExe,3.5,0,0,123.76666667,1,25,NA,good
16200,43794,69458,HomeImp,Office,2,0,0,140.50291634,0,18,31.109528667,good
65200,63338,148871,HomeImp,Office,11,0,0,124.24307678,0,12,41.444010777,good
5500,43486,81600,DebtCon,NA,4,0,0,216.13333333,4,30,NA,good
8000,69341,86900,DebtCon,Office,15,0,1,89.266666667,0,9,NA,good
8700,77377,97070,DebtCon,Mgr,3,0,0,68.854877174,2,24,38.217725784,good
18800,91731,125902,DebtCon,Office,24,0,0,276.7274249,2,16,32.294304005,good
25600,241570,264772,HomeImp,Self,4,1,0,260.74198887,2,50,37.379974648,good
23500,133197,168990,DebtCon,Other,8,1,0,214.28459938,0,19,36.642629039,good
15900,48563,64679,DebtCon,ProfExe,4,0,0,156.10138093,2,12,27.808547086,good
14400,78777,103344,HomeImp,ProfExe,5,0,0,104.40459654,1,27,24.35085757,good
13500,44586,73764,DebtCon,Other,2,0,0,263.93117074,0,21,29.96620202,good
14700,49264,68591,DebtCon,Other,9,0,0,237.83915914,0,18,31.25670012,good
17500,23288,94904,DebtCon,ProfExe,8,0,0,145.12073677,0,20,29.675382217,good
10400,66044,83531,HomeImp,Office,12,0,0,241.51415322,0,31,45.569842652,good
15600,76724,96942,DebtCon,Other,0,1,0,157.41095093,1,18,34.23989502,good
16500,NA,88454,DebtCon,Office,30,0,0,320.42145028,0,16,14.097940896,good
5000,80153,97275,DebtCon,Other,1,0,0,120.67506316,2,10,37.512708409,good
22000,36738,100040,HomeImp,Other,6,0,0,138.94245756,0,14,30.78315421,good
15000,44623,72225,DebtCon,Other,1,0,0,268.4203579,0,21,28.13158042,good
20100,70491,100797,DebtCon,Other,NA,2,0,247.03727185,2,14,40.272149382,good
12100,50973,74183,DebtCon,Mgr,6,NA,NA,122.69182705,NA,24,41.128085307,good
15000,48882,156000,DebtCon,ProfExe,20,0,0,239.5,0,28,NA,good
8200,NA,49331,HomeImp,Other,9,0,0,305.88808215,2,12,33.718613864,good
16900,31143,75125,HomeImp,Other,NA,1,0,237.17904542,0,49,42.132280565,good
40900,64674,111877,DebtCon,Mgr,15,0,0,201.73637289,0,21,40.456009873,good
14800,60573,93187,DebtCon,Other,0,0,0,30.009474259,2,3,39.080207117,good
15000,42720,70000,DebtCon,Other,1,NA,2,289,1,10,NA,good
27500,97679,149877,DebtCon,Mgr,23,0,0,193.0056328,0,12,39.415166848,good
16200,68873,101797,HomeImp,ProfExe,23,0,0,220.96515227,0,23,36.259337335,good
4400,NA,60250,NA,NA,NA,NA,NA,NA,NA,NA,NA,good
26800,124199,166404,DebtCon,Mgr,1,0,0,243.94209954,2,23,34.509656884,good
24600,221331,289991,HomeImp,ProfExe,5,NA,4,474.0270741,NA,55,31.463384548,good
14400,45138,52029,DebtCon,Other,NA,0,0,94.38539454,0,15,40.136054213,good
25000,NA,113000,DebtCon,Mgr,9,1,0,168.4,0,27,NA,good
25900,108319,135884,DebtCon,Mgr,8,1,0,188.37580185,5,18,40.504855047,good
7000,56636,76353,HomeImp,Other,15,0,0,229.3,1,36,NA,good
17300,35070,63862,DebtCon,Other,16,0,0,125.13156939,1,17,37.936519649,good
21900,91767,141897,DebtCon,ProfExe,NA,0,0,207.65328952,0,21,28.216739433,good
17100,91502,113251,DebtCon,Other,18,0,0,289.95440059,0,16,24.458320606,good
14800,86861,93341,HomeImp,Office,NA,0,0,162.02394644,0,26,42.897162114,good
42100,17852,65877,DebtCon,Other,18,0,0,201.43027015,1,30,43.195193566,good
43200,15635,60925,DebtCon,Other,19,0,0,212.11528008,0,30,40.460675816,good
16500,NA,42894,HomeImp,Other,1,0,0,331.42686954,0,8,26.895804457,good
25900,56784,91401,DebtCon,Office,2,0,1,90.16369704,0,23,34.098931734,good
4200,50216,58541,HomeImp,Office,19,0,0,209.87130224,0,19,20.20803267,good
26300,189302,249773,DebtCon,Other,7,0,0,106.60930741,1,26,42.769386705,good
7800,38506,50309,DebtCon,Other,11,0,0,231.0011955,0,32,35.906115846,good
9600,NA,68324,HomeImp,Other,NA,0,0,356.45017827,0,6,36.554268317,good
12900,88304,122178,DebtCon,Office,10,0,0,223.45485481,0,12,41.429958874,good
28300,105000,147000,DebtCon,ProfExe,11,0,0,162.36666667,1,17,NA,good
78700,22762,102997,HomeImp,NA,25,0,0,146.63284161,0,13,34.300201816,good
6200,45564,61956,HomeImp,Other,2,0,NA,101.16706032,NA,13,38.675140153,good
15900,49516,105352,HomeImp,Other,0,0,2,54.437325617,0,9,40.270607618,good
8400,53841,64284,DebtCon,Other,15,0,3,206.35456436,0,36,26.054853712,good
21100,55863,81406,DebtCon,Mgr,10,1,0,74.576426981,2,27,36.760275709,good
12100,50150,65565,DebtCon,Other,4,0,0,166.23170863000001,0,13,26.644324791,good
20200,51449,69060,DebtCon,Office,2,0,0,216.21808098,0,12,33.333582017,good
15400,110900,126400,DebtCon,NA,16,0,0,179.56666667,1,18,NA,good
38900,31836,54976,DebtCon,Other,NA,0,0,NA,6,0,33.459245644,good
31400,16209,62450,DebtCon,Other,1,0,0,108.38765771,1,6,38.121275069,good
16100,76644,103192,DebtCon,Other,5,2,0,76.077935453,0,20,24.187933859,good
13400,88810,102409,HomeImp,Other,19,0,0,145.75659669,4,24,31.336418262,good
25900,59575,85837,DebtCon,Other,22,0,1,189.75535052,0,19,24.874615108,good
40700,11541,64714,HomeImp,Office,NA,1,0,298.64853168,0,19,16.5302805,good
19900,96435,130019,DebtCon,Office,27,0,0,274.2825562,3,16,32.469202654,good
17600,NA,96188,NA,Other,NA,0,0,181.29504647,0,9,30.879317294,good
8100,48781,50434,HomeImp,Other,5,0,0,75.635047684,0,18,24.545192137,good
23300,65310,89959,DebtCon,Other,2,0,0,89.794149202,1,30,33.986098814,good
15500,71412,93723,DebtCon,Mgr,19,0,0,238.50131586,11,24,35.965898215,good
8100,NA,56386,HomeImp,Other,11,1,0,294.60276683,2,12,32.385956174,good
17400,102228,115898,DebtCon,ProfExe,0,0,0,144.19816755,0,30,35.114150348,good
18700,136790,178135,DebtCon,Mgr,12,0,0,246.95441969,0,21,30.11861356,good
6800,71666,99913,HomeImp,Other,0,0,1,196.46499893,0,31,35.761604731,good
21100,16110,54436,DebtCon,Other,24,0,2,207.20795161,1,25,28.093375587,good
38100,67559,113024,DebtCon,Mgr,16,0,0,190.67667138,0,22,40.239609635,good
41400,362578,471827,HomeImp,ProfExe,1,0,0,292.13598502,4,15,40.772058491,good
21700,56822,78399,DebtCon,Mgr,10,1,0,70.691072722,3,28,36.610540064,good
21600,105759,139002,DebtCon,Office,11,0,2,213.03452176,0,24,40.903058402,good
15500,46125,63276,DebtCon,Mgr,27,0,0,298.47641102,0,16,39.30720132,good
21500,90321,103778,DebtCon,ProfExe,2,0,0,128.64278574,0,20,34.282675916,good
21900,NA,57036,DebtCon,Other,NA,0,0,308.60344479,0,18,39.2346081,good
17000,98451,138012,DebtCon,Office,3,NA,NA,120.23893457,2,15,33.953593917,good
23000,91732,140728,DebtCon,ProfExe,NA,0,0,203.90667763,0,21,27.692237423,good
18900,100416,161147,DebtCon,Mgr,1,0,0,216.09704957,1,18,38.460499883,good
21400,90912,121714,DebtCon,Self,3,0,0,221.51542597,2,26,34.885541428,good
8800,101717,122299,HomeImp,Other,11,NA,NA,402.74048173,1,49,38.421427581,good
14300,52608,76936,DebtCon,Other,0,0,0,217.27719188,0,9,34.095384038,good
4000,66000,79050,HomeImp,Other,1.8,2,0,279,1,6,NA,good
21700,8606,75530,DebtCon,Office,NA,0,0,257.12072182000003,0,21,38.739218905,good
11900,71000,87000,DebtCon,Mgr,20,0,0,238.46666667,11,24,NA,good
12000,73000,94900,DebtCon,ProfExe,9,3,0,189.7,1,30,NA,good
4000,67625,80698,HomeImp,Mgr,11,NA,1,212.34930388,0,25,39.128717628,good
9300,21979,39880,DebtCon,Other,3,NA,NA,NA,NA,NA,38.844089335,good
23500,94109,97194,DebtCon,ProfExe,1,1,0,116.81864817,0,20,35.866116431,good
15500,96426,122322,DebtCon,Office,12,0,0,226.28452431,0,12,40.86810919,good
22500,127709,167975,DebtCon,Office,1,NA,0,367.18951506,NA,51,37.888049808,good
3600,83700,111800,HomeImp,ProfExe,6,0,0,192.73333333,1,28,NA,good
17400,44479,78121,DebtCon,Mgr,1,0,0,117.3235888,0,9,27.133989435,good
11300,61810,79817,DebtCon,Office,6,0,0,98.224144195,1,14,25.52507894,good
48200,93127,159179,DebtCon,Other,16,0,0,216.00862038,8,19,38.128228035,good
18400,16756,66340,DebtCon,Office,NA,0,0,239.84485263,0,21,38.662629402,good
15900,102564,120724,DebtCon,ProfExe,0,0,0,125.83407016,0,30,37.993775785,good
10300,54925,84078,HomeImp,Other,2,0,1,189.69527288,0,13,29.133697408,good
12200,70722,81760,DebtCon,Other,0,0,0,219.78527278,3,26,30.277005376,good
53300,NA,84871,HomeImp,Self,8,0,0,169.34372393,1,21,24.031239503,good
26400,43781,66030,DebtCon,Office,17,0,0,184.3849541,2,21,31.489905776,good
24400,95843,123377,DebtCon,Self,2,0,0,201.97675616,1,26,32.903468132,good
20400,81823,114832,DebtCon,Mgr,18,0,0,234.39204154,4,31,35.205818844,good
18100,27186,77694,HomeImp,Other,NA,0,0,249.4133616,0,50,43.727930478,good
25100,41314,71357,DebtCon,Office,19,0,0,183.6314283,1,22,33.665534117,good
6400,76577,83200,DebtCon,NA,5,NA,NA,NA,NA,NA,22.055034214,good
16400,71264,94726,DebtCon,Other,1,0,0,177.2573424,1,31,35.034481355,good
12100,68941,75029,HomeImp,Office,14,0,0,254.18965549,0,31,43.89784955,good
6000,NA,43300,HomeImp,Other,NA,NA,NA,100.93333333,NA,9,NA,good
5800,75000,90543,DebtCon,Mgr,18,0,0,300.4872058,1,23,38.940575356,good
14400,78965,90729,DebtCon,Mgr,4,0,0,132.6602719,2,26,39.686959105,good
9200,46707,60000,DebtCon,Mgr,4,0,0,192.8,2,17,NA,good
9700,77394,86917,DebtCon,Office,16,0,1,81.461400461,0,9,27.705856544,good
12200,110088,137794,DebtCon,ProfExe,3,0,0,251.15189185,1,46,33.517117222,good
15800,61073,90897,DebtCon,ProfExe,8,0,0,208.50075586,0,20,23.035745844,good
26500,NA,63918,DebtCon,Other,25,0,0,135.44094715,0,8,20.161387851,good
17200,89507,121047,DebtCon,Other,14,0,0,118.86613395,1,9,34.602827396,good
23000,71902,101750,HomeImp,Other,5,0,0,214.38925238,0,13,29.045964061,good
25100,65633,100776,DebtCon,Other,15,0,1,141.93813032,0,29,40.62020969,good
11700,78789,91342,DebtCon,Mgr,5,0,0,128.36067425,2,27,41.952681795,good
8500,41210,45175,DebtCon,Office,9,0,0,209.49409472,1,22,29.96408198,good
22200,98624,140938,DebtCon,ProfExe,NA,0,0,207.28893316,0,20,29.218895419,good
16500,163000,193000,DebtCon,ProfExe,10,0,0,262.73333333,1,38,NA,good
8900,63342,78275,DebtCon,NA,19,0,0,162.19648426,1,11,32.612662762,good
4000,62000,78000,HomeImp,Other,4,0,0,109.56666667,0,15,NA,good
17600,56090,103992,HomeImp,Other,1,0,2,46.875135751,1,10,39.081826438,good
15300,84989,98781,HomeImp,Office,NA,0,0,184.54574572,0,25,43.016977602,good
6500,55000,88300,HomeImp,Office,29,0,0,234.4,1,17,NA,good
42600,114000,174000,DebtCon,Self,12,0,0,183.43333333,0,5,NA,good
22300,34326,103199,HomeImp,Other,6,0,0,141.67702987,0,14,30.471798518,good
28200,44363,72966,DebtCon,Mgr,16,1,0,82.270594585,6,16,34.980525368,good
38100,204071,270794,DebtCon,ProfExe,3,0,0,230.39857646,0,32,31.369739388,good
13700,96597,120380,DebtCon,ProfExe,13,0,0,181.40485044,1,17,34.315437212,good
7800,109000,123500,DebtCon,Self,6,0,1,174.46666667,0,19,NA,good
8500,73752,87931,DebtCon,Mgr,21,1,1,291.62037844,0,24,39.003140628,good
26100,80176,113247,DebtCon,Mgr,9,0,1,294.75203341,1,29,33.19212531,good
13000,88614,116994,HomeImp,ProfExe,13,0,2,188.8241991,0,28,32.619501636,good
21200,55203,90639,DebtCon,Other,17,0,0,196.93374862,1,21,32.913874116,good
12300,114035,137208,DebtCon,ProfExe,15,NA,1,173.71432273,0,33,32.056072286,good
9700,84933,122520,DebtCon,Office,10,0,0,141.43307599,1,23,36.795013963,good
23900,21549,49842,DebtCon,Other,25,0,0,300.29631253,NA,12,30.203989283,good
12500,101047,118913,HomeImp,Office,2,0,0,156.60549165,1,22,35.899287842,good
12800,48437,65311,DebtCon,Other,0,1,0,260.55523624,0,21,29.516289851,good
11700,101520,110617,DebtCon,Other,18,0,2,198.54334807,1,16,38.721259448,good
13000,78766,106450,HomeImp,ProfExe,6,0,0,107.95131167,0,26,24.870993882,good
14700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.595377852,good
28900,29515,49525,DebtCon,Other,36,0,0,288.65624667,0,24,39.60580772,good
26500,29751,57501,NA,Office,1,0,0,114.35918901,2,7,37.075471865,good
47900,95377,157273,DebtCon,Other,16,0,0,236.30265954,8,18,39.103045244,good
21200,63093,101789,HomeImp,ProfExe,18,0,0,623.45620883,1,24,19.414587953,good
20200,41479,70102,DebtCon,Office,5,0,0,172.91171488,2,26,33.834671174,good
18000,62216,85503,DebtCon,Other,3,0,0,307.25070127,2,15,41.439390666,good
6300,NA,39050,HomeImp,Other,NA,NA,NA,294.47804756,NA,12,31.447750409,good
18100,73356,86885,DebtCon,Other,10,0,0,73.746710533,3,12,31.571018889,good
25200,73168,93608,DebtCon,Office,9,0,0,151.12147952,0,21,35.590326769,good
10300,74624,96697,DebtCon,Office,7,0,0,217.23532123,3,28,41.511300788,good
17900,63559,81536,HomeImp,ProfExe,13,0,3,176.87076849,0,13,26.189767088,good
25600,78441,128814,DebtCon,Office,2,0,0,310.50009981,1,24,38.738649619,good
9200,55643,75267,HomeImp,Other,2,0,1,224.88223202,2,15,35.629354389,good
13600,13202,50848,DebtCon,ProfExe,3,0,0,302.20191511,0,16,16.778576691,good
21500,153783,191069,DebtCon,ProfExe,10,NA,NA,105.35993104,0,23,31.792387827,good
24200,104005,158224,DebtCon,Mgr,14,0,0,175.62208285,0,25,33.992424446,good
16700,43794,61446,DebtCon,NA,6,0,0,96.454705906,1,9,28.452980859,good
30300,54352,79302,DebtCon,Office,0,0,0,152.20277687,3,19,41.62936282,good
28800,134144,185910,DebtCon,Mgr,2,NA,NA,122.5038922,NA,39,30.338219429,good
