year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,8,15,1501,1448,13,1654,1652,2,US,1995,N157UW,LGA,CLT,83,544,14,48,2013-08-15T18:00:00Z
2013,8,25,816,820,-4,1118,1135,-17,AA,2267,N3CPAA,LGA,MIA,141,1096,8,20,2013-08-25T12:00:00Z
2013,8,23,1915,1915,0,2130,2211,-41,DL,1629,N3761R,JFK,LAS,293,2248,19,15,2013-08-23T23:00:00Z
2013,8,4,1155,1200,-5,1357,1358,-1,EV,4302,N12167,EWR,MCI,161,1092,12,0,2013-08-04T16:00:00Z
2013,8,25,1952,2000,-8,2113,2118,-5,US,2195,N710UW,LGA,DCA,39,214,20,0,2013-08-26T00:00:00Z
2013,8,10,630,635,-5,921,908,13,UA,389,N561UA,EWR,IAH,181,1400,6,35,2013-08-10T10:00:00Z
2013,8,5,1222,1029,113,1457,1310,107,B6,53,N746JB,JFK,PBI,126,1028,10,29,2013-08-05T14:00:00Z
2013,8,8,857,900,-3,1131,1120,11,DL,485,N363NB,EWR,ATL,111,746,9,0,2013-08-08T13:00:00Z
2013,8,10,1115,1120,-5,1251,1305,-14,MQ,3572,N738MQ,LGA,CLE,74,419,11,20,2013-08-10T15:00:00Z
2013,8,15,1223,1230,-7,1342,1352,-10,B6,2502,N351JB,JFK,BUF,57,301,12,30,2013-08-15T16:00:00Z
2013,8,4,619,620,-1,815,817,-2,EV,4963,N758EV,EWR,MSP,149,1008,6,20,2013-08-04T10:00:00Z
2013,8,14,1257,1252,5,1553,1547,6,UA,1164,N14214,EWR,FLL,154,1065,12,52,2013-08-14T16:00:00Z
2013,8,24,1432,1441,-9,1640,1645,-5,DL,1819,N935DL,LGA,MSP,154,1020,14,41,2013-08-24T18:00:00Z
2013,8,1,1205,1210,-5,1358,1350,8,AA,329,N548AA,LGA,ORD,112,733,12,10,2013-08-01T16:00:00Z
2013,8,8,1526,1515,11,1938,1816,82,DL,2181,N958DL,LGA,MCO,142,950,15,15,2013-08-08T19:00:00Z
2013,8,9,1803,1800,3,1929,1913,16,US,2158,N944UW,LGA,BOS,42,184,18,0,2013-08-09T22:00:00Z
2013,8,9,1917,1830,47,2117,2015,62,AA,2019,N426AA,LGA,STL,128,888,18,30,2013-08-09T22:00:00Z
2013,8,23,1420,1425,-5,1535,1554,-19,B6,2402,N206JB,JFK,BUF,59,301,14,25,2013-08-23T18:00:00Z
2013,8,20,1530,1529,1,1841,1821,20,B6,573,N594JB,EWR,TPA,160,997,15,29,2013-08-20T19:00:00Z
2013,8,23,1245,1230,15,1603,1558,5,DL,2098,N944DL,LGA,MIA,162,1096,12,30,2013-08-23T16:00:00Z
2013,8,22,1843,1705,98,2128,2030,58,UA,512,N560UA,JFK,SFO,324,2586,17,5,2013-08-22T21:00:00Z
2013,8,5,1900,1859,1,2144,2142,2,DL,2454,N3747D,JFK,DEN,242,1626,18,59,2013-08-05T22:00:00Z
2013,8,8,1748,1721,27,1924,1855,29,UA,608,N425UA,EWR,ORD,115,719,17,21,2013-08-08T21:00:00Z
2013,8,3,837,834,3,1024,1032,-8,B6,219,N192JB,JFK,CLT,83,541,8,34,2013-08-03T12:00:00Z
2013,8,18,1914,1838,36,2045,2017,28,B6,1202,N318JB,JFK,BUF,56,301,18,38,2013-08-18T22:00:00Z
2013,8,31,1447,1429,18,1838,1830,8,B6,703,N652JB,JFK,SJU,196,1598,14,29,2013-08-31T18:00:00Z
2013,8,10,1559,1529,30,1803,1732,31,EV,4572,N15555,EWR,GSP,97,594,15,29,2013-08-10T19:00:00Z
2013,8,6,1709,1703,6,1840,1843,-3,EV,4202,N13908,EWR,STL,132,872,17,3,2013-08-06T21:00:00Z
2013,8,25,2017,2000,17,2237,2230,7,DL,1147,N941DL,LGA,ATL,99,762,20,0,2013-08-26T00:00:00Z
2013,8,17,755,805,-10,928,949,-21,9E,3611,N812AY,JFK,PIT,64,340,8,5,2013-08-17T12:00:00Z
2013,8,11,1451,1455,-4,1628,1645,-17,MQ,3359,N828MQ,JFK,RDU,71,427,14,55,2013-08-11T18:00:00Z
2013,8,25,2028,2035,-7,2117,2201,-44,9E,3748,N8416B,JFK,PHL,25,94,20,35,2013-08-26T00:00:00Z
2013,8,18,1454,1500,-6,1607,1624,-17,US,2185,N947UW,LGA,DCA,50,214,15,0,2013-08-18T19:00:00Z
2013,8,1,1346,1325,21,1524,1500,24,MQ,3305,N532MQ,LGA,RDU,71,431,13,25,2013-08-01T17:00:00Z
2013,8,26,826,830,-4,930,950,-20,AA,1838,N3BSAA,JFK,BOS,41,187,8,30,2013-08-26T12:00:00Z
2013,8,8,1554,1545,9,1820,1740,40,MQ,2793,N656MQ,JFK,CMH,99,483,15,45,2013-08-08T19:00:00Z
2013,8,23,1614,1603,11,1739,1731,8,YV,3771,N507MJ,LGA,IAD,46,229,16,3,2013-08-23T20:00:00Z
2013,8,18,2111,2115,-4,2355,2349,6,DL,1729,N3750D,JFK,LAS,290,2248,21,15,2013-08-19T01:00:00Z
2013,8,19,747,755,-8,903,930,-27,AA,309,N454AA,LGA,ORD,105,733,7,55,2013-08-19T11:00:00Z
2013,8,9,1547,1445,62,1818,1642,96,9E,3318,N602LR,JFK,BUF,62,301,14,45,2013-08-09T18:00:00Z
2013,8,19,1158,1200,-2,1301,1317,-16,DL,1006,N357NB,JFK,BOS,43,187,12,0,2013-08-19T16:00:00Z
2013,8,16,1356,1359,-3,1607,1603,4,B6,1373,N266JB,JFK,CHS,104,636,13,59,2013-08-16T17:00:00Z
2013,8,24,1809,1815,-6,2011,2045,-34,DL,926,N308DE,EWR,ATL,101,746,18,15,2013-08-24T22:00:00Z
2013,8,8,801,802,-1,949,930,19,EV,5463,N713EV,LGA,BNA,107,764,8,2,2013-08-08T12:00:00Z
2013,8,4,833,832,1,1050,1108,-18,EV,4388,N14902,EWR,JAX,112,820,8,32,2013-08-04T12:00:00Z
2013,8,19,2142,2145,-3,2301,2316,-15,DL,985,N342NB,JFK,BOS,45,187,21,45,2013-08-20T01:00:00Z
2013,8,5,1600,1605,-5,1722,1740,-18,AA,1750,N3KGAA,JFK,BOS,41,187,16,5,2013-08-05T20:00:00Z
2013,8,9,823,836,-13,938,949,-11,B6,2280,N337JB,EWR,BOS,46,200,8,36,2013-08-09T12:00:00Z
2013,8,27,1431,1441,-10,1725,1755,-30,DL,1779,N319US,LGA,FLL,141,1076,14,41,2013-08-27T18:00:00Z
2013,8,30,931,940,-9,1059,1051,8,9E,3608,N8416B,JFK,PHL,38,94,9,40,2013-08-30T13:00:00Z
2013,8,25,1112,1115,-3,1226,1254,-28,EV,5273,N612QX,LGA,PIT,51,335,11,15,2013-08-25T15:00:00Z
2013,8,14,841,843,-2,1153,1137,16,UA,1025,N14230,LGA,IAH,201,1416,8,43,2013-08-14T12:00:00Z
2013,8,2,635,638,-3,852,911,-19,UA,226,N520UA,EWR,IAH,173,1400,6,38,2013-08-02T10:00:00Z
2013,8,5,1307,1300,7,1427,1425,2,UA,1734,N19117,EWR,ORD,121,719,13,0,2013-08-05T17:00:00Z
2013,8,15,2111,2059,12,2352,2358,-6,B6,523,N638JB,JFK,LAX,309,2475,20,59,2013-08-16T00:00:00Z
2013,8,23,2030,2030,0,2140,2206,-26,9E,3395,N604LR,JFK,DCA,39,213,20,30,2013-08-24T00:00:00Z
2013,8,19,1056,1059,-3,1327,1336,-9,UA,1247,N76504,EWR,IAH,197,1400,10,59,2013-08-19T14:00:00Z
2013,8,23,1922,1930,-8,2200,2150,10,EV,4209,N14180,EWR,TVC,96,644,19,30,2013-08-23T23:00:00Z
2013,8,2,1639,1552,47,1855,1840,15,UA,566,N416UA,EWR,MCO,115,937,15,52,2013-08-02T19:00:00Z
2013,8,10,1616,1605,11,1912,1921,-9,DL,1394,N377DA,JFK,PDX,331,2454,16,5,2013-08-10T20:00:00Z
2013,8,9,1341,1315,26,1507,1449,18,EV,4552,N14573,EWR,GSO,69,445,13,15,2013-08-09T17:00:00Z
2013,8,16,1251,1259,-8,1529,1534,-5,DL,781,N926DL,LGA,ATL,124,762,12,59,2013-08-16T16:00:00Z
2013,8,1,2103,1820,163,2225,2012,133,UA,493,N813UA,EWR,ORD,113,719,18,20,2013-08-01T22:00:00Z
2013,8,24,555,600,-5,813,825,-12,DL,461,N910DL,LGA,ATL,110,762,6,0,2013-08-24T10:00:00Z
2013,8,30,842,847,-5,948,1017,-29,UA,654,N439UA,EWR,ORD,108,719,8,47,2013-08-30T12:00:00Z
2013,8,20,556,600,-4,712,725,-13,AA,301,N537AA,LGA,ORD,107,733,6,0,2013-08-20T10:00:00Z
2013,8,9,1822,1820,2,2059,2052,7,9E,3542,N922XJ,JFK,MSP,157,1029,18,20,2013-08-09T22:00:00Z
2013,8,1,1253,1250,3,1400,1359,1,B6,316,N298JB,JFK,SYR,54,209,12,50,2013-08-01T16:00:00Z
2013,8,8,1356,1346,10,1455,1458,-3,B6,1338,N368JB,JFK,MVY,37,173,13,46,2013-08-08T17:00:00Z
2013,8,8,1148,1129,19,1450,1447,3,UA,1677,N68453,EWR,SFO,335,2565,11,29,2013-08-08T15:00:00Z
2013,8,1,2011,1825,106,2138,2005,93,MQ,3134,N530MQ,EWR,ORD,108,719,18,25,2013-08-01T22:00:00Z
2013,8,23,2216,2146,30,59,30,29,B6,1183,N537JB,JFK,MCO,131,944,21,46,2013-08-24T01:00:00Z
2013,8,16,852,900,-8,1024,1026,-2,UA,548,N434UA,EWR,ORD,117,719,9,0,2013-08-16T13:00:00Z
2013,8,10,830,834,-4,1021,1032,-11,B6,219,N265JB,JFK,CLT,85,541,8,34,2013-08-10T12:00:00Z
2013,8,22,1931,1712,139,2109,1907,122,B6,1185,N206JB,JFK,RDU,62,427,17,12,2013-08-22T21:00:00Z
2013,8,9,1551,1555,-4,1757,1739,18,9E,3459,N601LR,JFK,BNA,122,765,15,55,2013-08-09T19:00:00Z
2013,8,22,1543,1530,13,1901,1840,21,DL,1935,N320US,LGA,TPA,151,1010,15,30,2013-08-22T19:00:00Z
2013,8,25,1454,1456,-2,1716,1744,-28,UA,205,N458UA,EWR,MCO,118,937,14,56,2013-08-25T18:00:00Z
2013,8,5,1734,1735,-1,2024,2030,-6,AA,145,N3KMAA,JFK,SAN,329,2446,17,35,2013-08-05T21:00:00Z
2013,8,28,2200,2100,60,38,12,26,DL,2065,N3733Z,JFK,FLL,129,1069,21,0,2013-08-29T01:00:00Z
2013,8,26,1955,2000,-5,2201,2225,-24,MQ,3662,N513MQ,LGA,ATL,96,762,20,0,2013-08-27T00:00:00Z
2013,8,29,1706,1629,37,1957,1927,30,B6,1161,N516JB,LGA,PBI,134,1035,16,29,2013-08-29T20:00:00Z
2013,8,29,921,918,3,1237,1240,-3,UA,73,N45440,EWR,SFO,319,2565,9,18,2013-08-29T13:00:00Z
2013,8,27,1815,1819,-4,2033,2118,-45,B6,153,N561JB,JFK,PBI,121,1028,18,19,2013-08-27T22:00:00Z
2013,8,19,1232,1205,27,1427,1410,17,WN,1787,N246LV,EWR,DEN,209,1605,12,5,2013-08-19T16:00:00Z
2013,8,11,1158,1200,-2,1350,1354,-4,US,1879,N556UW,JFK,CLT,80,541,12,0,2013-08-11T16:00:00Z
2013,8,2,1005,1000,5,1121,1125,-4,EV,5736,N830AS,LGA,IAD,47,229,10,0,2013-08-02T14:00:00Z
2013,8,23,1557,1543,14,1843,1845,-2,UA,1151,N28478,EWR,SEA,323,2402,15,43,2013-08-23T19:00:00Z
2013,8,25,641,647,-6,745,809,-24,B6,905,N639JB,JFK,ORD,106,740,6,47,2013-08-25T10:00:00Z
2013,8,28,1505,1510,-5,1838,1920,-42,AA,1635,N5FRAA,JFK,SJU,191,1598,15,10,2013-08-28T19:00:00Z
2013,8,2,1639,1640,-1,1819,1815,4,MQ,2949,N650MQ,JFK,BNA,112,765,16,40,2013-08-02T20:00:00Z
2013,8,20,748,752,-4,859,913,-14,B6,2702,N358JB,JFK,BUF,56,301,7,52,2013-08-20T11:00:00Z
2013,8,8,1221,1230,-9,1331,1352,-21,B6,2502,N183JB,JFK,BUF,56,301,12,30,2013-08-08T16:00:00Z
2013,8,9,1354,1330,24,1730,1638,52,B6,431,N591JB,LGA,SRQ,192,1047,13,30,2013-08-09T17:00:00Z
2013,8,18,1313,1300,13,1439,1425,14,UA,1734,N17133,EWR,ORD,116,719,13,0,2013-08-18T17:00:00Z
2013,8,6,1356,1359,-3,1608,1632,-24,DL,2247,N681DA,LGA,ATL,100,762,13,59,2013-08-06T17:00:00Z
2013,8,11,1653,1700,-7,2007,2000,7,AA,773,N4UCAA,LGA,DFW,193,1389,17,0,2013-08-11T21:00:00Z
2013,8,1,933,940,-7,1045,1051,-6,9E,3608,N8800G,JFK,PHL,34,94,9,40,2013-08-01T13:00:00Z
2013,8,20,1748,1748,0,2028,2035,-7,B6,299,N583JB,LGA,MCO,130,950,17,48,2013-08-20T21:00:00Z
2013,8,25,1635,1635,0,1956,1938,18,B6,89,N809JB,JFK,SAN,338,2446,16,35,2013-08-25T20:00:00Z
2013,8,13,907,905,2,1116,1114,2,DL,181,N326US,LGA,DTW,96,502,9,5,2013-08-13T13:00:00Z
2013,8,20,832,836,-4,928,949,-21,B6,2280,N323JB,EWR,BOS,38,200,8,36,2013-08-20T12:00:00Z
2013,8,23,834,834,0,1015,1032,-17,B6,219,N249JB,JFK,CLT,81,541,8,34,2013-08-23T12:00:00Z
2013,8,6,720,709,11,1035,959,36,UA,1665,N37419,EWR,LAX,319,2454,7,9,2013-08-06T11:00:00Z
2013,8,3,928,929,-1,1218,1214,4,B6,795,N763JB,JFK,AUS,206,1521,9,29,2013-08-03T13:00:00Z
2013,8,21,1238,1245,-7,1500,1535,-35,AA,745,N3JPAA,LGA,DFW,181,1389,12,45,2013-08-21T16:00:00Z
2013,8,17,1620,1629,-9,1801,1853,-52,US,629,N524UW,JFK,PHX,259,2153,16,29,2013-08-17T20:00:00Z
2013,8,9,601,608,-7,709,719,-10,B6,2180,N358JB,EWR,BOS,42,200,6,8,2013-08-09T10:00:00Z
2013,8,2,2356,2359,-3,331,350,-19,B6,745,N603JB,JFK,PSE,196,1617,23,59,2013-08-03T03:00:00Z
2013,8,5,1239,1245,-6,1345,1355,-10,AA,1850,N3DLAA,JFK,BOS,41,187,12,45,2013-08-05T16:00:00Z
2013,8,15,657,640,17,814,810,4,WN,465,N953WN,LGA,MKE,109,738,6,40,2013-08-15T10:00:00Z
2013,8,16,1510,1455,15,1813,1748,25,UA,376,N530UA,EWR,FLL,168,1065,14,55,2013-08-16T18:00:00Z
2013,8,14,2000,1459,301,2301,1801,300,9E,3325,N602LR,JFK,DFW,193,1391,14,59,2013-08-14T18:00:00Z
2013,8,23,1049,1055,-6,1336,1358,-22,B6,971,N665JB,LGA,FLL,145,1076,10,55,2013-08-23T14:00:00Z
2013,8,7,1515,1448,27,1744,1717,27,EV,4336,N36915,EWR,ATL,115,746,14,48,2013-08-07T18:00:00Z
2013,8,13,1604,1603,1,1726,1731,-5,YV,3771,N505MJ,LGA,IAD,53,229,16,3,2013-08-13T20:00:00Z
2013,8,2,1255,1245,10,1515,1530,-15,WN,3316,N762SW,EWR,HOU,182,1411,12,45,2013-08-02T16:00:00Z
2013,8,17,1609,1605,4,1845,1921,-36,DL,1394,N3765,JFK,PDX,308,2454,16,5,2013-08-17T20:00:00Z
2013,8,1,NA,1715,NA,NA,1952,NA,9E,3310,NA,JFK,MCI,NA,1113,17,15,2013-08-01T21:00:00Z
2013,8,19,NA,1455,NA,NA,1754,NA,UA,841,NA,JFK,LAX,NA,2475,14,55,2013-08-19T18:00:00Z
2013,8,12,1958,1930,28,2322,2304,18,UA,1532,N76523,EWR,SFO,358,2565,19,30,2013-08-12T23:00:00Z
2013,8,19,1450,1500,-10,1550,1612,-22,US,2152,N950UW,LGA,BOS,39,184,15,0,2013-08-19T19:00:00Z
2013,8,4,1633,1630,3,1910,1913,-3,UA,1106,N12114,EWR,IAH,180,1400,16,30,2013-08-04T20:00:00Z
2013,8,3,1606,1559,7,1849,1826,23,9E,3540,N935XJ,JFK,MSP,157,1029,15,59,2013-08-03T19:00:00Z
2013,8,18,2014,2025,-11,2231,2324,-53,UA,771,N505UA,JFK,LAX,293,2475,20,25,2013-08-19T00:00:00Z
2013,8,15,1752,1755,-3,1900,1921,-21,B6,1407,N358JB,JFK,IAD,48,228,17,55,2013-08-15T21:00:00Z
2013,8,13,1225,1139,46,1334,1254,40,B6,1307,N355JB,JFK,IAD,51,228,11,39,2013-08-13T15:00:00Z
2013,8,14,1841,1830,11,2009,1955,14,MQ,3486,N722MQ,LGA,BNA,121,764,18,30,2013-08-14T22:00:00Z
2013,8,25,1714,1720,-6,1937,2025,-48,AA,695,N3EDAA,JFK,AUS,181,1521,17,20,2013-08-25T21:00:00Z
2013,8,12,1117,1120,-3,1418,1417,1,B6,1129,N589JB,JFK,RSW,155,1074,11,20,2013-08-12T15:00:00Z
2013,8,18,1129,1138,-9,1206,1234,-28,EV,4577,N18101,EWR,BDL,21,116,11,38,2013-08-18T15:00:00Z
2013,8,10,1057,1100,-3,1303,1334,-31,DL,1647,N903DE,LGA,ATL,110,762,11,0,2013-08-10T15:00:00Z
2013,8,7,2020,2007,13,2323,2259,24,B6,1505,N827JB,JFK,ABQ,241,1826,20,7,2013-08-08T00:00:00Z
2013,8,19,1445,1446,-1,1730,1727,3,UA,1254,N33266,LGA,IAH,205,1416,14,46,2013-08-19T18:00:00Z
2013,8,8,1457,1455,2,1832,1830,2,AA,779,N3CUAA,LGA,MIA,142,1096,14,55,2013-08-08T18:00:00Z
2013,8,14,1029,1034,-5,1131,1148,-17,UA,1451,N76523,EWR,BOS,35,200,10,34,2013-08-14T14:00:00Z
2013,8,13,1529,1535,-6,1846,1901,-15,DL,2280,N3765,JFK,FLL,147,1069,15,35,2013-08-13T19:00:00Z
2013,8,18,932,935,-3,1225,1240,-15,WN,4381,N793SA,EWR,AUS,209,1504,9,35,2013-08-18T13:00:00Z
2013,8,30,1925,1930,-5,2201,2244,-43,UA,1224,N33292,EWR,LAX,297,2454,19,30,2013-08-30T23:00:00Z
2013,8,23,1603,1555,8,1756,1744,12,B6,1105,N324JB,JFK,ORD,118,740,15,55,2013-08-23T19:00:00Z
2013,8,24,1526,1529,-3,1817,1821,-4,B6,573,N766JB,EWR,TPA,154,997,15,29,2013-08-24T19:00:00Z
2013,8,25,1508,1505,3,1752,1835,-43,AA,1769,N374AA,JFK,MIA,133,1089,15,5,2013-08-25T19:00:00Z
2013,8,5,1654,1645,9,1828,1807,21,EV,4511,N12921,EWR,ROC,57,246,16,45,2013-08-05T20:00:00Z
2013,8,25,1750,1800,-10,1901,1913,-12,US,2158,N956UW,LGA,BOS,39,184,18,0,2013-08-25T22:00:00Z
2013,8,19,1956,1829,87,2243,2142,61,UA,1618,N24202,EWR,TPA,144,997,18,29,2013-08-19T22:00:00Z
2013,8,13,1426,1229,117,1529,1347,102,EV,3843,N14993,EWR,ROC,45,246,12,29,2013-08-13T16:00:00Z
2013,8,1,2202,1855,187,211,2215,236,VX,29,N634VA,JFK,SFO,373,2586,18,55,2013-08-01T22:00:00Z
2013,8,25,846,844,2,1137,1140,-3,UA,446,N437UA,EWR,MIA,145,1085,8,44,2013-08-25T12:00:00Z
2013,8,20,54,2359,55,432,344,48,B6,1503,N615JB,JFK,SJU,196,1598,23,59,2013-08-21T03:00:00Z
2013,8,19,1319,1325,-6,1449,1505,-16,MQ,3493,N852MQ,LGA,CLE,74,419,13,25,2013-08-19T17:00:00Z
2013,8,18,1859,1900,-1,2138,2132,6,DL,947,N957DL,LGA,ATL,120,762,19,0,2013-08-18T23:00:00Z
2013,8,20,730,725,5,1001,1003,-2,UA,1592,N24212,EWR,MCO,131,937,7,25,2013-08-20T11:00:00Z
2013,8,19,1349,1347,2,1641,1644,-3,DL,1685,N917DL,LGA,MCO,135,950,13,47,2013-08-19T17:00:00Z
2013,8,21,1935,1935,0,2225,2237,-12,DL,1435,N909DL,LGA,TPA,136,1010,19,35,2013-08-21T23:00:00Z
2013,8,9,628,630,-2,916,923,-7,UA,712,N557UA,JFK,LAX,329,2475,6,30,2013-08-09T10:00:00Z
2013,8,15,1048,1005,43,1310,1233,37,EV,4140,N16976,EWR,ATL,118,746,10,5,2013-08-15T14:00:00Z
2013,8,1,NA,1800,NA,NA,1958,NA,EV,4410,N15983,EWR,CAE,NA,602,18,0,2013-08-01T22:00:00Z
2013,8,8,1137,1105,32,1340,1314,26,DL,1031,N348NB,LGA,DTW,81,502,11,5,2013-08-08T15:00:00Z
2013,8,20,1558,1408,110,1803,1610,113,EV,4687,N31131,EWR,CVG,92,569,14,8,2013-08-20T18:00:00Z
2013,8,12,NA,2225,NA,NA,2330,NA,EV,5258,N707EV,LGA,MHT,NA,195,22,25,2013-08-13T02:00:00Z
2013,8,24,1217,1200,17,1500,1457,3,DL,1174,N383DN,LGA,PBI,135,1035,12,0,2013-08-24T16:00:00Z
2013,8,21,930,930,0,1202,1218,-16,B6,199,N715JB,LGA,MCO,134,950,9,30,2013-08-21T13:00:00Z
2013,8,29,1252,1259,-7,1517,1534,-17,DL,781,N920DL,LGA,ATL,104,762,12,59,2013-08-29T16:00:00Z
2013,8,9,2014,1930,44,2219,2215,4,DL,2041,N355NW,JFK,ATL,102,760,19,30,2013-08-09T23:00:00Z
2013,8,5,2043,1942,61,2237,2100,97,EV,4373,N13566,EWR,DCA,39,199,19,42,2013-08-05T23:00:00Z
2013,8,23,1803,1759,4,2101,2106,-5,DL,1585,N939DL,LGA,MCO,135,950,17,59,2013-08-23T21:00:00Z
2013,8,16,1814,1610,124,1951,1810,101,EV,5461,N750EV,LGA,RDU,75,431,16,10,2013-08-16T20:00:00Z
2013,8,2,1900,1901,-1,2215,2213,2,B6,201,N353JB,JFK,FLL,145,1069,19,1,2013-08-02T23:00:00Z
2013,8,5,837,830,7,1042,1039,3,EV,4419,N10156,EWR,XNA,159,1131,8,30,2013-08-05T12:00:00Z
2013,8,27,939,929,10,1211,1214,-3,B6,795,N507JB,JFK,AUS,189,1521,9,29,2013-08-27T13:00:00Z
2013,8,28,910,915,-5,1127,1113,14,EV,5169,N136EV,EWR,DTW,89,488,9,15,2013-08-28T13:00:00Z
2013,8,27,1454,1459,-5,1702,1730,-28,EV,4377,N14542,EWR,JAX,108,820,14,59,2013-08-27T18:00:00Z
2013,8,19,1612,1620,-8,1909,1945,-36,AA,1467,N3AEAA,LGA,MIA,151,1096,16,20,2013-08-19T20:00:00Z
2013,8,6,1437,1425,12,1605,1625,-20,EV,4949,N759EV,LGA,GSO,70,461,14,25,2013-08-06T18:00:00Z
2013,8,13,NA,1000,NA,NA,1121,NA,US,2175,NA,LGA,DCA,NA,214,10,0,2013-08-13T14:00:00Z
2013,8,13,1209,1200,9,1525,1507,18,UA,580,N512UA,JFK,SFO,352,2586,12,0,2013-08-13T16:00:00Z
2013,8,7,1824,1830,-6,2211,2145,26,AA,119,N3AGAA,EWR,LAX,355,2454,18,30,2013-08-07T22:00:00Z
2013,8,1,655,700,-5,945,940,5,AA,2083,N505AA,EWR,DFW,190,1372,7,0,2013-08-01T11:00:00Z
2013,8,8,2015,1859,76,2353,2147,126,B6,711,N623JB,JFK,LAS,294,2248,18,59,2013-08-08T22:00:00Z
2013,8,19,1036,1030,6,1231,1243,-12,EV,5806,N21197,EWR,OMA,157,1134,10,30,2013-08-19T14:00:00Z
2013,8,3,809,816,-7,1010,1000,10,EV,4537,N14904,EWR,MEM,146,946,8,16,2013-08-03T12:00:00Z
2013,8,20,950,957,-7,1131,1202,-31,US,2054,N708UW,LGA,CLT,80,544,9,57,2013-08-20T13:00:00Z
2013,8,28,2013,1734,159,2239,2000,159,FL,623,N240AT,LGA,ATL,98,762,17,34,2013-08-28T21:00:00Z
2013,8,4,746,752,-6,924,913,11,B6,2702,N179JB,JFK,BUF,56,301,7,52,2013-08-04T11:00:00Z
2013,8,9,1451,1450,1,1727,1716,11,9E,3793,N8423C,JFK,CLT,101,541,14,50,2013-08-09T18:00:00Z
2013,8,26,935,945,-10,1220,1305,-45,AA,1871,N3FUAA,LGA,MIA,132,1096,9,45,2013-08-26T13:00:00Z
2013,8,28,1955,1820,95,2248,2052,116,9E,3542,N936XJ,JFK,MSP,150,1029,18,20,2013-08-28T22:00:00Z
2013,8,11,1743,1712,31,2006,1844,82,B6,408,N298JB,JFK,PWM,55,273,17,12,2013-08-11T21:00:00Z
2013,8,1,825,830,-5,935,950,-15,AA,1838,N3KTAA,JFK,BOS,38,187,8,30,2013-08-01T12:00:00Z
2013,8,28,NA,1453,NA,NA,1652,NA,EV,4370,N13949,EWR,CHS,NA,628,14,53,2013-08-28T18:00:00Z
2013,8,1,930,930,0,1227,1234,-7,DL,1443,N712TW,JFK,SEA,329,2422,9,30,2013-08-01T13:00:00Z
2013,8,22,2132,2124,8,2348,2359,-11,UA,1611,N36469,EWR,IAH,174,1400,21,24,2013-08-23T01:00:00Z
2013,8,18,1945,1930,15,2154,2156,-2,9E,3285,N604LR,JFK,MSY,165,1182,19,30,2013-08-18T23:00:00Z
2013,8,27,1835,1845,-10,2129,2210,-41,AA,177,N320AA,JFK,SFO,331,2586,18,45,2013-08-27T22:00:00Z
2013,8,2,825,820,5,1016,1042,-26,9E,4105,N8903A,JFK,CHS,87,636,8,20,2013-08-02T12:00:00Z
2013,8,19,1459,1453,6,1709,1652,17,EV,4213,N29906,EWR,CHS,101,628,14,53,2013-08-19T18:00:00Z
2013,8,8,1456,1500,-4,1558,1612,-14,US,2152,N954UW,LGA,BOS,47,184,15,0,2013-08-08T19:00:00Z
2013,8,3,600,602,-2,732,731,1,EV,4424,N14174,EWR,RDU,64,416,6,2,2013-08-03T10:00:00Z
2013,8,29,1647,1559,48,1922,1853,29,UA,1593,N76522,EWR,MCO,125,937,15,59,2013-08-29T19:00:00Z
2013,8,16,1758,1800,-2,1910,1947,-37,UA,691,N420UA,LGA,ORD,111,733,18,0,2013-08-16T22:00:00Z
2013,8,1,NA,1339,NA,NA,1457,NA,EV,4633,N14950,EWR,BTV,NA,266,13,39,2013-08-01T17:00:00Z
2013,8,5,2001,1955,6,2128,2145,-17,MQ,3374,N851MQ,JFK,RDU,66,427,19,55,2013-08-05T23:00:00Z
2013,8,9,1800,1735,25,1937,1906,31,DL,2383,N376NW,LGA,PWM,46,269,17,35,2013-08-09T21:00:00Z
2013,8,6,954,1000,-6,1132,1133,-1,UA,673,N813UA,LGA,ORD,110,733,10,0,2013-08-06T14:00:00Z
2013,8,28,758,805,-7,918,912,6,EV,4207,N13969,EWR,MHT,40,209,8,5,2013-08-28T12:00:00Z
2013,8,1,642,647,-5,810,809,1,B6,905,N705JB,JFK,ORD,114,740,6,47,2013-08-01T10:00:00Z
2013,8,14,2114,2029,45,2313,2247,26,EV,5804,N12163,EWR,OMA,160,1134,20,29,2013-08-15T00:00:00Z
2013,8,22,930,935,-5,1256,1221,35,B6,223,N612JB,JFK,LAX,298,2475,9,35,2013-08-22T13:00:00Z
2013,8,11,1806,1800,6,2100,2039,21,DL,61,N540US,LGA,ATL,104,762,18,0,2013-08-11T22:00:00Z
2013,8,5,1737,1606,91,2006,1909,57,B6,283,N805JB,JFK,MCO,122,944,16,6,2013-08-05T20:00:00Z
2013,8,2,1100,1100,0,1314,1332,-18,UA,1740,N27239,EWR,IAH,172,1400,11,0,2013-08-02T15:00:00Z
2013,8,1,1458,1325,93,1907,1801,66,UA,15,N66056,EWR,HNL,588,4963,13,25,2013-08-01T17:00:00Z
2013,8,4,638,640,-2,908,912,-4,UA,472,N474UA,EWR,LAS,310,2227,6,40,2013-08-04T10:00:00Z
